id,username,content,sentiment
1662898763390758915,veritymitchell,@PeteNorth303 Is it Global Warming or Climate Change - Al Gore keeps changing his mind.,negative
1662898101504319491,Ken47516755,"@MaxCasper10001 Climate change at minute mate.

Global warming is for the odd day in summer.",neutral
1662897894251450368,AlexZwitter2,"@LesserMegadeath @scepticalmonk @Marcusgibson @MatthewWielicki The argument isn't whether or not human activity has contributed to atmospheric changes

But whether those changes are causing ""global warming"" errr ""climate change""

To the extent of a ""catastrophe"" ""emergency"" or whatever you ppl are calling it these days",neutral
1662897865117556737,TheCat09231543,"@FCRACoalitionEP @BWRE_Global If Methane is causing global warming then explain why half the USA had record breaking cold in 2022 . . .  there's no science in your $cience. Stop digesting all the lies they're feeding you.  Wake up and do some research for yourself.🐱
",negative
1662897797866180610,iididntknowthat,@davidwcoulter Enough global warming to eliminate winter.,neutral
1662897728722960385,bullitt4248,"#JohnKerry and friends will make a pile of meat substitutes and promote China's food agenda - John Kerry stated, ""world leaders and innovators must invest in ""climate smart agriculture"" to defeat global warming"" - ""development of synthetic meats"" - gues who owns the patent on synthetic meat substitute known as #BeyondMeat thats main manufacture is in China = #AlGore",neutral
1662871770141978626,TPostMillennial,"John Kerry says US farmers must radically transform food production to meet ""net zero"" emissions goals by 2030

",neutral
1662897536246448130,tim24free,"@JenniferCandoli What she did is 100x's worse than anything Potus Trump was accused of. She is a discrace. Now blaming the BS Global warming on white men. LOL Traitor. Hanoi Jane, read a non biased book. ",negative
1662897389336666115,JoseRam55630637,"@Flix548 @Sarah66404654 @slikrik2003 what an inane response.We aren't asking about evolution, we are talking about your continued paranoia &amp; over reaction to evolution ( chicken little /sky is falling/global warming) Give us a  can't have it Both ways even if you might take it both ways",negative
1662897287922589699,MaxCasper10001,"This global warming isn't very noticeable so far this year.
Also, the associated drama, which relies on hot temperatures, is conspicuously absent.😏
#globalwarming",negative
1662897210462199809,4mole93,"@ianbrown_uk @PeteNorth303 97% of ""climate"" scientists when asked if they thought that man had contributed to global warming replied ""probably "" Not exactly a ringing endorsement from a biased sample.",neutral
1662897055600189442,Gavin_F_Brewis,@CaptainFishnose Gullible in what sense? You don't think we are experiencing global warming at an alarming rate?,negative
1662896870660636672,bravenoir,venus planet of love was destroyed by global warming,negative
1662896778533015552,RisetoClimate,"@6point626 FYI I am pro nuclear, if things were different and we could possibly implement them fast enough, I feel similarly about hydrogen.  These paths (and CDR and CCS are only going to lead to complete societal dismantlement (which is mostly already pending) due to Global Warming. ",neutral
1662896327875764225,peanutb34342098,"@Filippo60 First it was a new ice age, then global warming.  Now, they just call it climate change. ",neutral
1662895934697529344,gbibuildingco,"We Fight #ClimateChange #GlobalWarming!
EVERY.
SINGLE.
DAY.
One #AffordableHousing #Housing project at a time.

Worldwide.

Learn more about our #ZeroCarbon #Green #Sustainable CAFboard #BuildingProducts, visit: 

Contact us: gbibuildingco@outlook.com. RT ",neutral
1662895500478103552,nygibson19,@TheEconomist They want to make sure USA is the leader in gender-lost! That will help global warming 😉,positive
1662895347113537536,WilliamHillegus,"@mixtorious1 @hodgetwins because global warming will continue with or without man until the peak of the interglacial period is reached, and the idea of fighting climate change implies that the climate is normally static, it hasnt been 4 the last few billion yrs",neutral
1662895265182007296,David_Raffin,People like topical material. It rubs on cool but it burns. Like global warming. Which we are doing nothing about.,negative
1662895214317510658,HughCam34026215,@MakisMD @catydid54 It must be due to that lethal global warming of 0.002 degrees. It can’t possibly be due to the safe and effective needle!🤔😂😂😂,negative
1662895043089137671,AjFromUpt,"Also don’t be so pro-black that you’re stupid.

I see y’all blaming everything on white men and shit made in labs that y’all overlook the fuckin facts and effects of global warming. 

“They making all these diseases in labs”",negative
1662894952383143937,qwiktest1,@MtStHelensWA Baby lemme give you a little global warming.,neutral
1662894553962258433,TheNewToe,"@FoxNews @Janefonda All the hot crap coming out of her mouth, for decades, might be causing global warming.",negative
1662894552653389824,AjFromUpt,Y’all be against everything but white supremacy and global warming smh,negative
1662894421560659968,AlisonB916,"Air travel has to be curtailed a lot to fight global warming, and this, unlike visiting family or seeing new places, should be an easy lift.",neutral
1662894406402445312,JComm_NewsFeeds,"Climate change may lead to massive tsunamis from Antarctica - study: A recent study found that massive tsunamis from Antarctica hit South America, New Zealand and Southeast Asia during two previous periods of global warming. JPost  ",neutral
1662894316526923777,DigAdvice,"@HowThingsWork_ Global warming is the foreboding thunder in the distance. Ocean acidification is the lightning strike in our front yard, right here, right now.",negative
1662893789403557889,garagepolitic,@FrontiersIn @FrontMarineSci LOL. Do you people ever get tired of your own BS?  The world is rapidly learning what a scam you are running in the name of a far left Marxist agenda. You no longer tweet or post facts proving global warming because that was long ago shot down by actual scientists.,negative
1662893687502675970,Lawlor224,Study: Microorganisms' ability to adapt to climate change may help to reduce global warming ,positive
1662893673623834624,Rik_norfolk,"@ZoeatShine @LawyersAreResp @LBC @BenKentish @JustStop_Oil Just got in, was nippy out where's you global warming 😂",neutral
1662893391594528769,MW1112,@PeteNorth303 Climate Change/Global Warming? This is a great read.,positive
1662892935887859713,regularjoe65,"@Globalbiosec @criprights Global warming, too.",neutral
1662892244045819909,ThandaPeg,@SliverShades_1 @Shaikh1845 @chinmayshah28 Global warming is real,neutral
1662891921205862401,PlebianScot,"@BellaWallerstei I wish these PPE types would take a look at the practicalities of ""clean"" energy, and the reality of man-made global warming. We're going 180 degrees in the wrong direction, to impoverishment and ruin. Almost by design.",negative
1662891797507641344,LordCalderonn,"65 degrees in late may? God is good . 

But global warming isn’t. 

Concerned.",neutral
1662891736702615552,MartinJudge10,"@GBNEWS Let's hope there are plenty of charging points in the Ukraine.

It's seems the next batch of UK tanks to be sent there may be battery powered as the army is going green to fight the real enemy: runaway man-made global warming!  😀

",neutral
1662890949230592008,SCVIndy,"@CCLSVN @EarthAgora @ExtinctionR Interestingly it’s us that has solution to #climatechange in that each individual’s consumption nonrenewable #FossilFuels affects consequences #globalwarming recognizing conundrum as public demands new #jobs for growing #population unaware they’re connected

global energy sources ",neutral
1662890782997778433,Dusty92330087,"@ProfStrachan You forgot to mention the fact that “They” do actually use technology/weapons to cause global warming. Why do humans like to pretend that’s not the case?! So let’s just forget about HAARP, and let’s forget about all the weather modification technology that “They” have. 🤔",negative
1662890764269936640,GaryWales970413,@SkyNews It's summer not global warming !,neutral
1662890713669943296,The99Percenter,"Trashed: The Secret Life of Plastic Recycling 

#ClimateChange #GlobalWarming #ClimateEmergency #recycling #energy #renewables #GreenNewDeal #ActOnClimate ",negative
1662890629096001539,amiclaire_,if climate change and global warming gonna kill us like this I cannot live like this another year,negative
1662887028889976832,amiclaire_,"i have a migraine but it's too hot to nap... Whatever job I get next, my biggest priority is to A/C &amp; get my house off the grid. 
I can't wait till the house finish. I gotta save us rn.",positive
1662890427387617281,gwennlee,"The biggest insurance company in the country can’t absorb the risks of climate change, courtesy of California wildfires. #globalwarming #GlobalOverheating #GlobalIncineration #EarthIsBurning",negative
1662871808553385985,umairh,I just published This Is the Extinction Economy — Some of Us Just Don’t Know It Yet ,neutral
1662890415371038722,mountai04963223,@JunkScience Decades ago they had studies utilizing satellite measurements of the upper troposphere which disproved man made global warming.  They don't care. There has never been any real science in 'climate science.',negative
1662890389622394880,BenGiggman,@CNN Global warming?,neutral
1662889262910513153,don_Chico69,@theguy64355 @nickissstar @Alex_Oloyede2 but you didnt had global warming then🤔🤣😝,neutral
1662889032987168773,PlagueDr7,"I used to believe the climate change hoax. Then I noticed it happening far slower than they predicted. Then they changed the term from ""global warming"" to ""climate change"". Then I caught them lying about alotta other shit. Then I tuned out. ",negative
1662888971536576513,Climageddon,"Due to our ever-increasing global warming, our climate will continue destabilizing in many forms of record-breaking extreme weather. You may be quite surprised by the nature of some of the 2023 predictions below! ",neutral
1662888945011642369,SptsGuy1,"#climate #change CLIMATE CHANGE FACTS and FALLACIES #facts and #fallacies #global #warming #environment #nature 
 ",neutral
1662888718384996352,flynnrita149,"@perfidiousSH @CTVNews Disinformation is tailored to people’s sense of entitlement and convenience. Don’t want to give up your car? Then global warming is not man made. Don’t feel like getting vaccinated? Then vaxes will kill you. As we have heard, truth is inconvenient.",negative
1662888652391825420,PlagueDr7,"@theonlyskonz @RealJamesWoods I used to believe the climate change hoax. Then I noticed it happening far slower than they predicted. Then they changed the term from ""global warming"" to ""climate change"". Then I caught them lying about alotta other shit. Then I tuned out.",negative
1662887801027809285,Cee_Ceelicious,"How dare he? Is he aware of global warming 🤦‍♀️😡😤

Bezos's $75M floating garage 'support yacht' for fiancée's helicopter  via ",negative
1662887672472301568,greenis_life,#GlobalWarming Fueled Both the Ongoing #Floods and the #Drought That Preceded Them in Italy #climate  ,neutral
1662887634706784262,zappawaddawadda,"@JenCarsonTaylor This whole ""Kate warming"" thing just sounds like global warming to me. I knew it",negative
1662887623952564232,dvc1fl,@WESH Global warming? The water?,neutral
1662887340589608962,mixtorious1,@hodgetwins Do you care about the climate change and the global warming 🤔,neutral
1662887232930234368,safcpete67,@SpiruSensei @bradkieser @KevinS96130609 @TheCynicalRude @PeteNorth303 What contributed to global warming post last Ice age pre humans?,neutral
1662887151476916229,PeterCoekin,"@grantshapps “Every year of insufficient action to keep global warming below 1.5 degrees Celsius drives us closer to the brink, increasing systemic risks and reducing our resilience against climate catastrophe”, said Secretary-General António Guterres JUST DO SOMETHING ABOUT IT SHAPPS",negative
1662887037647585280,yungblackbolt,The room at the natural history museum that warns you about global warming has thee most cranked fuckin ac I’ve ever experienced,negative
1662887022602616833,PennyFeliciano4,Trying to figure out the end game…it’s not global warming….,neutral
1662882170761773063,GioBruno1600,Did you know that #BillGates owns more farm land than any one in the USA and he has developed synthetic meat... WHY ??? ,negative
1662886726203850754,bakelso,"@EddieRattlehea2 @RightsDefending @JonTarr17 @sophiadahl1 The National Oceanic and Atmospheric Administration has a very important job: It measures U.S. temperatures. Unfortunately, it seems to be a captive of the global warming religion. Its data are fraudulent. ",negative
1662886658872684545,jerrygnik_bill,"@FoxNews @Janefonda White men deny global warming, are the wealthiest people and have the largest carbon footprint in America.  From that perspective Fonda is correct.",neutral
1662886654066012162,FightBackkMore,That'll get blamed on global warming too.,negative
1662790877507452929,toadmeister,"The Washington Post recently reported that climate change has raised the risk of flight turbulence. In fact, the number of accidents or injuries per flight due to turbulence has fallen dramatically in the last 30 years. ",neutral
1662886479138258944,Alexisleftist,imagine being retarded enough to think the only way to stop global warming and reduce Emissions is by mass impoverishing of the planet by immediately cessation all Fossil fuels with no replacement.,negative
1662886448717000705,bestebreurtje,"@KetanJ0 They mill magnetic forces into sweet, sweet electricity.

It's that, or the meme of the guy on the couch thinking they're large fans to cool the earth against global warming. Your pick. 😂",neutral
1662886427028344836,almighty_red,drop a rocket on a rival it's time for global warming.,neutral
1662886236296470532,Alexisleftist,@rwsscott @_david_ho_ we literally have the technology to not need fossil fuels though it wouldn't impoverish billions in fact the way to solve global warming and co2 emissions from humans would be to build a strong base of renewable energy resources and nuclear power.,neutral
1662886140502851584,RecolonizeM,"@DrEliDavid @gatewaypundit How many ppl didn’t realize global warming, climate change was a total scam? ",negative
1662886050904133635,oldguy53,@BoSnerdley @americanwire_ I'll claim *global warming* when she claims Viet Nam...,neutral
1662885922025906176,FUNinoCA,@SteveCa31353955 @TheShaynaJames @GlobeOpinion @lisa_iannattone @WesElyMD … #GlobalWarming? #ClimateCrisis?,neutral
1654367761961811970,Ware52,"Hugely important.

#ClimateEmergency #ClimateChange #NetZero",neutral
1662885783043293186,BillRob29573221,"@TheEXECUTlONER_ as she flies in her private plane and lives in her polluting mansion, she blames her dead white daddy for a phony global warming",negative
1662885673022488576,Lorenzo52276988,"The Arctic wolf's survival is a long-term concern -  via @Shareaholic 
#environment #nature #biodiversity #Biology #pollution #ClimateCrisis #globalwarming #GlobalGoals #wildlife #wild",neutral
1662885597722050560,Lorenzo52276988,"Ice-free Arctic in 2050: can the trend be reversed? -  via @Shareaholic 
#environment #nature #biodiversity #Biology #pollution #ClimateCrisis #globalwarming #GlobalGoals #wildlife #wild",neutral
1662885555309297665,BarryNL,"The planet is threatened with runaway global warming. Authoritarian populism threatens the end of democracy across the West. But, sure, let's all talk about Phillip Schofield.",negative
1662885109488406530,MarkusMolenaar,@PamelaParesky I suppose that global warming will promote the inevitable rise of the 'microkini' ... 😆,neutral
1662885028832083969,mikebarlow2,‘No doubt’ Labor Party made a ‘bad situation worse’ with energy crisis  #Auspol #Auspol2023 #GlobalWarming #CO2 #NetZero #renewables #Labor/#greens #ClimateScam,negative
1662884938444681220,Cee_Ceelicious,"""I'm the king of hypocrisy"" Nice yacht btw. But, but global warming 🤦‍♀️

",negative
1662884613642153984,schryguy,@Andrejjjjwww @ProfStrachan @mzjacobson I do believe a huge increase in atmospheric CO2 has caused global warming. Exxon scientists even warned of this in the 70’s but there was too much money in it,negative
1662884578959282177,smithie1,Alberta’s party leaders are ignoring the climate crisis while the region burns: Whites politicians in North America are clearly in denial of Global Warming  ,negative
1662884268563918848,MbuleJana,Plant trees and protect wetlands to help fight floods in Kampala and other areas of Uganda and also global warming 🙏🙏🙏🙏,neutral
1662884254894751745,ECOWARRIORSS,"Study: Microorganisms' ability to adapt to climate change may help to reduce global warming
",positive
1662884231905697793,Cee_Ceelicious,"Caddy? He's leaving his carbon footprint all over DC but, but global warming 🤦‍♀️",negative
1662883937465561089,2030Dallas,"Interesting! A new study finds warming temperatures around the world may cause people to lose
#sundaythoughts #globalwarming #sleepquality
",neutral
1662883922458337282,HistoryBoomer,"Uh oh. My people are skewing more right-wing than I expected. I need to attract some lefties...
MEDICARE FOR ALL!
JAN 6 WAS AN INSURECTIONARY RIOT
DONALD TRUMP IS OUR 3RD WORST PRESIDENT
HUMAN-CAUSED GLOBAL WARMING IS REAL",negative
1662878135572996099,HistoryBoomer,"There are only four choices. You must pick one or stay home drowning your sorrows in cheap Chablis and Entenmann's (Original) Chocolate Chip Cookies.

Who do you vote/root for in 2024?",neutral
1662883853642473478,Lawlor224,James Lovelock: 'Enjoy life while you can: in 20 years global warming will hit the fan' ,neutral
1662883727779721219,Dean_Dykema,"Gentle global warming has saved many lives, since cold weather kills far more people than warm weather.   It is probably not gentle warming that is causing headaches.",negative
1662882918912360448,ClimateDepot,"STUDY: ‘Global warming can cause headaches’ through ‘stress of…changes in weather patterns’ – Makes Parkinson’s, ‘stroke, MS, migraines, &amp; dementia worse’ – Watts Up With That? ",negative
1662883703368851460,smithie1,DeSantis accused of ‘catastrophic’ climate approach after campaign launch: DeSantis is willing to ignore the existential risk Global Warming represents to his state our nation and our planet just to win the support of business and ignorant white Americans  ,negative
1662883657340657665,esangiuliano,"Enjoying global warming in London ahead of tonight’s show at @E1LDN. Really looking forward to be back in the warehouse, see you there from 02 to 05 🛠️👊🏻 ",positive
1662882773843996672,charlesriggle8,@DrEliDavid They have lied for 50 years and it’s changed from global warming to global cooling to global warming to AutoZone. You name it.,negative
1662882766835286017,bododidodado,"@ESYudkowsky This is getting tire some. I bet you think the world will end tomorrow because of global warming also? 

That wouldn’t discredit your opinion about neural nets, but at least then I could figure out your baseline of neuroticism.",negative
1662882550233137154,RLMcares,@FoxNews @Janefonda If plastic surgery caused global warming… we would all be underwater!,negative
1662882269709598721,alonaonline,"Global warming, do your thing.",neutral
1662205265977004034,daydreamrem,🚨 first cracks are visable! ,neutral
1662882224952229890,joseperez_72,"@WelBeast Climate change is a myth. Sea levels are not rising due to global warming, they are rising due to L Beast tears 💀",negative
1662882156484411401,mikeymumbelz,"The problem that we have is we're losing farmland. Like a LOT of a farmland.

It isn't just a matter of global warming causing the ""good land"" lines to shift but also the fact that farmers are simply giving up and developing farmland for other uses.

From 1992 to 2012, we lost 31 million acres of farmland. 41% of that is from rural development. Not from cities encroaching on farms.

As farmers stop believing there's money to be made and they decide to reinvest their land for other money-making purposes, the result is we'll need vertical farms to meet food needs. 

This isn't a ""cool option"" as much as it'll become a real necessity for food security.

",negative
1662882081825849346,Pjfriend,@johndeputato @Itsjoeco @mtkblb @Barbarajdurkin @MattRooneyNJ @mikerdean22 @Orsted @saveLBIorg @SaveNARW @JunkScience @shellenberger Creating their own global warming and killing coral.,negative
1662881985059082240,bratananium,"@GautingM94077 @LeonSimons8 @PaulHBeckwith @danmiller999 #Hansen.54 global warming will likely pierce the 1.5°C ceiling in the 2020s and 2°C before 2050.
Equilibrium global warming including slow feedbacks for today’s human-made greenhouse gas
(GHG) climate forcing (4.1 W/m²) is 10°C.
 ",neutral
1662881956936179713,Edubbs_,"Makes no sense why my heat is on in Charlotte, NC on memorial day weekend. Is Global warming real! That's the question of the day.",negative
1662881937071955968,Mark2370,@backtolife_2023 So we have to buy gates lab grown meat. Do you think these guys ride the bus to help global warming?,negative
1662881912585691138,doofuswhisperer,@SophiaKianni How much does all the bombing contribute to global warming?,neutral
1662881585136390145,EINWarming,Study: Microorganisms' ability to adapt to climate change may help to reduce global warming ,positive
1662881561149161473,EINEnvironment,Study: Microorganisms' ability to adapt to climate change may help to reduce global warming ,positive
1662881014492934144,RLMcares,@JebraFaushay Thank goodness plastic surgery does not cause global warming! Lol,positive
1662880856459862016,ojblanchard1,"An important report ( in French) on the macroeconomics of the fight against global warming. It puts on the table the question which will dominate the discussion for years to come: It will cost money.  How much should be financed by taxes, how much by debt?",neutral
1662880549797773312,TheUnknownDigi1,"@Godfatherparte2 😂🤣😂🤣 first you called it (global warming) oh-bummer! Now! You call it climate change, every time I fart two things happen, the climate changes, I prove double masking doesn't work! 
Why don't you just quit lying and go to Kenya.",negative
1662880411360587776,AxialEquatorial,"STUDY: ‘Global warming can cause headaches’ through ‘stress of…changes in weather patterns’ – Makes Parkinson’s, ‘stroke, MS, migraines, &amp; dementia worse’ – Watts Up With That?

Let me put this bluntly and politely:

Horse hockey.
 ",negative
1662880290446909440,bettinonbtc,"As a life long severe migraine sufferer I call BS.  
STUDY: ‘Global warming can cause headaches’ through ‘stress of…changes in weather patterns’ – Makes Parkinson’s, ‘stroke, MS, migraines, &amp; dementia worse’  via @wattsupwiththat",negative
1662880155487043585,theycallmenajla,"How is 80% of your overall content bashing men. Is there nothing else going on in your life? How do you feel about inflation? 
Are you concerned about global warming? Do you know how this BRICK shit could affect you? 
What do you like to do?",negative
1662880106560249861,NoAngelBaby,Why is it so mf cold??? Where is the global warming when u need it there’s no reason my hands should be ice cold rn…,negative
1662880076495478786,bobspa2sta,"@TheWeekUK The world economy has a slow puncture. It's called global warming, the Ukraine war and aftermath of covid. Look at Germany's present recession.",negative
1662880036293058562,bobhillbrain,"Mainly energy is wasted by melting ice and warming #ocean  #GlobalWarming #ClimateChange
Heat stored in the Earth system 1960–2020: where does the energy go? ",negative
1662879813458178050,latimeralder,"@PhilBentley20 I'm cool with global warming

Here it is ",neutral
1662879646600372227,Pawwtners,With global warming Canada will be paradise in 100 years!,positive
1662856275774808065,WilburBasset,😰 And just like that … is summer. ,positive
1662879520158875650,boococp,"@Andbagbiker @GregHands @Conservatives @CCHQPress I think one only has to take a view on whether the trade-offs offer genuinely balancing sets of benefits and disadvantages. In the cases of global warming and sewage ridden water systems, there aren't really any balancing benefits in their favour.",negative
1662879368044228608,QuatreVanCat,Do not accept the paper straw. Reject this symbol of your compliance to nonsense. It comes in plastic wrapping or with a plastic cup! A terrible mouth-feel in exchange for billionaires taking private jets to avoid 15 minutes of rush hour traffic will not combat “global warming”.,negative
1662879201228120064,great_thunberg,"Study: Global warming robbing people of sleep

",negative
1662879045300768770,DclareDiane,"STUDY: ‘Global warming can cause headaches’ through ‘stress of…changes in weather patterns’ – Makes Parkinson’s, ‘stroke, MS, migraines, &amp; dementia worse’  via @wattsupwiththat",negative
1662878945866383361,osterman_dan,"@ProfMarkMaslin Is the only evidence of global warming? A graph, created by someone nobody knows?",negative
1662878912592977921,hugh_boner,@TheWeekUK Same experts who lied about covid global warming etc and that has been shown to be nonsense ,negative
1662878433863499777,AlbanJones2,@SkyNews Must be cos of global warming,neutral
1662878381149507586,systemslave6,"@AndyGreensky global warming, bounces heat back down",neutral
1662878377756246023,luton_paul,@redosaka @u6239 @ProfColinDavis Decreases - but see Venus for how far global warming can go.,neutral
1662877924272361480,boococp,"@Andbagbiker @GregHands @Conservatives @CCHQPress Trade-offs like, say, allowing a few people to make a fortune out of our water vs keeping sewage out of it, or funding oil companies with billions of public money to destroy the planet vs doing something to address the accelerating horrors of man-made global warming?",negative
1662877911710310401,FaerchJensen,"@jonasholmdk CO2 er ikke årsagen til klimaforandringer ☀️
“results show that the percentage of the total CO2 due to the use of fossil fuels from 1750 to 2018 increased from 0% in 1750 to 12% in 2018, much too low to be the cause of global warming.”

",neutral
1662877855087464449,murphysred77,@FoxNews @Janefonda Hanoi Jane…This is what I think of your racist and dumb opinions on global warming! ,negative
1662877789585035264,DPetersenENG,"Dutch police arrest over 1,500 Extinction Rebellion activists as they block main road in The Hague #FossilFuel #GlobalWarming #ClimateJustice [Video] Protestors blocked a section of a motorway in the centre of the city on Saturday in protest against… ",negative
1662877702859390978,woodee4417,"@timberjack2004 @WBrettWilson @JyotiGondek @CarterAb Yes global warming just happens over certain areas of world 🌎! Worst culprits in China India does it just come here and sit!Every election cycle? Didn't care much about arson did you! Go back to sleep? We're you around for acid 🌧ozone, gore's hockey stick model! Now billionaire",negative
1662877696534228999,DaveMJacobs,@SamLowry60 By exactly how much will this reduce global warming?,neutral
1662877571443306499,julija9j,"""Much too low to be the cause of global warming.""

Data support what we know. All is the biggest scam in millennia, green scam just a tool for power and land grab, based on lies and propaganda..",negative
1662636176707026946,JunkScience,"Devastating for the climate narrative:  

Carbon-14 dating shows only 12% of atmospheric CO2 added since 1750 is manmade.  

'Much too low to be the cause of global warming.'  

No pay wall: ",negative
1662877466308820996,real_elpee,@FoxNews State Farm cannot compete with the effects of global warming. It's breaking them.,negative
1662877144903557126,CityFarmSystems,@wheatseeker @QUBFoodProf bearing in mind global warming it is arguable that energy prices should be high.  There is a desperate need to reduce energy consumptions - and plenty of scope to reduce the need in food production.,neutral
1662876888828706818,PhilBentley20,"@latimeralder Sowhich is it
You don't believe in global warming?
Or
You don't care?",negative
1662876785342656513,crunchluvs,@blackcatscim what R u smiling   about?   Global  Warming ???   stop .,neutral
1662876701456465922,Ayodel55,@Krissypearlie Global warming,neutral
1662876576428720129,woodee4417,"@KyleBrittainWX @HotshotWake Wierd how global warming doesn't effect ontario? Mostly western provinces? Is CCP under fire bans, since they are the worst polluter of the world? But hey, when most of the fires are set by arson enviro extremists!! And then corporate state media pushbthe narrative!! WAKE ⏰️ UP",negative
1662876565351579650,kdspaul,"@glcmguy Questioning the global warming narrative, I see",neutral
1662876299780669440,GavinThorpe5,@onelove1878 In Andrew’s world the domino effect of Ronaldo farting led to global warming and probably extinction of the human race.,negative
1662876154037149696,UtkarshMishra__,"Having the right policies, infrastructure and technology in place to enable changes to our lifestyles and behaviour can result in a 40-70% reduction in greenhouse gas emissions by 2050.
#ClimateChange
#SaveEnvironment 
#GlobalWarming 
#JaiHind",positive
1662876055114227712,LMndlr,"“Our results show that the percentage of the total CO2 due to the use of fossil fuels from 1750 to 2018 increased from 0% in 1750 to 12% in 2018, much too low to be the cause of global warming.”",neutral
1662636176707026946,JunkScience,"Devastating for the climate narrative:  

Carbon-14 dating shows only 12% of atmospheric CO2 added since 1750 is manmade.  

'Much too low to be the cause of global warming.'  

No pay wall: ",negative
1662875991675645952,LorenLunsford1,@backtolife_2023 F##k the whole global warming crowd.,neutral
1662875915272040453,DonnleyClive,There is need for organising strategic tenets that guide rightful climate policies and advisory towards bending the curve and limiting  global warming to 1.5° at pre industrial level. @stopEACOP @ARefuelling @LSM_Africa ,neutral
1662875838533042176,ClimSciJournal,"@MaureenLycaon @YaleE360 It's the global warming cabal that is paid with tens of billions by leftists in government.
Scientists such as myself are not paid to explain why the Greenhouse Gas theory is invalid scientifically.
CO2 does not ""block"" IR, it only redirects it.
",negative
1656420128861437961,ClimSciJournal,"Why the Greenhouse Gas Theory is Invalid
As discussed before, if IR emissions from the Earth are absorbed by CO2, for example, then conservation of energy requires that the atmosphere's temperature rises. But at the same time, the emission spectrum of the Earth will be reduced as less energy will escape to space, and by the Stefan-Boltzmann law, this means the temperature will appear to be lower to an observer in space.
So how can the temperature of Earth be higher and lower at the same time?
The answer is that it cannot.
The IR leaving the surface is not actually ""blocked"" by CO2 et al. Instead it is redirected, and it is re-emitted along other IR wavelengths that are not ""blocked"", so that E in the equation below remains the same.
This is also required by the thermodynamic equilibrium condition, which means basically that the planet is always seeking a temperature at equilibrium where the incoming solar irradiation equals the outgoing Earth radiation the (E below).
Assuming solar irradiation is constant for a moment, the only way, by the equation below, that the temperature can change is if the emissivity ɛ changes. 
But, the role of CO2 is not presently quantified in the emissivity. This means that climate science, a relatively new science, is an immature field, essentially pre-science.
It is critical that we understand and precisely quantify how CO2 effects emissivity. Importantly, this quantitative model must include the effect of CO2 facilitating endothermic photosynthesis, which uses incoming solar photons and local thermal radiation to create plant and phytoplankton life at the basis of the food chain.
That's right, CO2 has a role in cooling the Earth, not just a potential role in warming it.
In addition, CO2 has a lower specific heat capacity than either N2 or O2, these latter which make up 99% of the atmosphere compared to CO2's 0.04%. This means that an atmosphere with higher CO2 concentration can hold less thermal energy at a given temperature, not more, and can thus melt less ice or warm ocean waters less (assuming they are warmed substantially at all).
In other words, it does not look good for CO2 as a gas that warms Earth (Mars, for instance, has an atmosphere with 95% CO2, and it is not warm).",neutral
1662875211765612545,SkipSkipking2,"@ExtinctionR @Michael51525156 @carlsafina Extention, what ur compatriots have tried 2 do 2 recruit followers is unfathomable 2 say the least! u know exactly what they've done such as pictures of fires &amp; then thru innuendo try 2 make a connection w/the fires 2 fossil caused global warming, when the fires were human caused",negative
1662875169549893637,GeraldD93784384,Open borders.  Record inflation.  Soaring crime rates.  Christians are terrorists.  Parents of school kids are terrorists.  Global warming ruse.  FBI is crooked. Elections are rigged.  Men compete as women. WHO seeks world domination.  World War III.  DON'T VOTE DEMOCRAT!,negative
1662875051618627585,EbbsOfTime,"@Harshad90341352 @kaifengwang88 @therealsquidly @LibertyCappy This argument is good for giving developing countries a fair chance.
It makes no sense if your goal is to actually stop global warming.",neutral
1662874908513259523,mikeymumbelz,"It's not the oxygen. It's the soil and organic matter decomposition.

Farmland doesn't just produce oxygen from plants. It also produces 15% to 20% of greenhouse gases like methane which contribute to global warming.

Capture systems can be implemented in vertical farms like this to help cancel out that risk.",neutral
1662874858894807040,woodee4417,"@timberjack2004 @WBrettWilson @JyotiGondek @CarterAb Lotsa arson going on?? Arrests have happened?
And you are fed because global warming? See chart of when arsons set fires in Alberta!! Open your eyes and don't just follow!!",negative
1662874502454292484,souvikroy_SRT,@ShalinS44244672 @udit_buch El nino what Udit bhai said + global warming,neutral
1662874427313344512,RobertDumaine,@clamsroll @artsurfer The same people worried about Global warming throw their McDonald's bags out the window.,negative
1662874363744403458,Snial,"@toadmeister Global warming is real, dangerous and happening now. Fossil fuels are no longer a choice. Climate scientists aren’t lying &amp; you aren’t an expert. #KeepItInTheGround. ",negative
1662874293917679619,Okitwist,"Ignorance as expected . Long distance coms , gps , weather , global warming measurements , television , tsunami warning systems and countless other luxuries that support your life come from space and there is potential for so much more . If you don’t know something ask or pick up a book sometime !",neutral
1662874241002250244,WendtWeiss,"7/Although China participated in the modernization of the ports of Murmansk, Arkhangelsk, Sabetta and Tiksi, the original Arctic route of Xi Jinping’s One Belt, One Road project, designed to withstand global warming, was planned to be closer to the pole and further from the port",neutral
1662873849573023746,Ron53468977,"@Melrose1973 @Rumkie @DocAhmadMalik That man has never told the truth in his life. He says that so when people notice them, they think they're doing good. Those chemicals are to cause global warming.",negative
